passenger_id,name,flight_number,loyalty_tier
UA9402_P2,Passenger_2,UA9402,Silver
UA9402_P3,Passenger_3,UA9402,Basic
UA9402_P4,Passenger_4,UA9402,Basic
UA9402_P5,Passenger_5,UA9402,Silver
UA9402_P6,Passenger_6,UA9402,Basic
UA9402_P7,Passenger_7,UA9402,Basic
UA9402_P8,Passenger_8,UA9402,Basic
UA9402_P9,Passenger_9,UA9402,Basic
UA9402_P10,Passenger_10,UA9402,Basic
UA9402_P11,Passenger_11,UA9402,Basic
UA9402_P12,Passenger_12,UA9402,Basic
AL6743_P0,Passenger_0,AL6743,Basic
AL6743_P1,Passenger_1,AL6743,Basic
AL6743_P2,Passenger_2,AL6743,Basic
AL6743_P3,Passenger_3,AL6743,Basic
AL6743_P4,Passenger_4,AL6743,Basic
AL6743_P5,Passenger_5,AL6743,Basic
AL6743_P6,Passenger_6,AL6743,Silver
AL6743_P7,Passenger_7,AL6743,Basic
AL6743_P8,Passenger_8,AL6743,Basic
AL6743_P9,Passenger_9,AL6743,Basic
AL6743_P10,Passenger_10,AL6743,Basic
AL6743_P11,Passenger_11,AL6743,Gold
AL6743_P12,Passenger_12,AL6743,Basic
AL6743_P13,Passenger_13,AL6743,Basic
AL6743_P14,Passenger_14,AL6743,Basic
AL6743_P15,Passenger_15,AL6743,Gold
AL6743_P16,Passenger_16,AL6743,Silver
AL6743_P17,Passenger_17,AL6743,Basic
AL6743_P18,Passenger_18,AL6743,Basic
AL6743_P19,Passenger_19,AL6743,Basic
AL6743_P20,Passenger_20,AL6743,Gold
AL6743_P21,Passenger_21,AL6743,Basic
AL6743_P22,Passenger_22,AL6743,Basic
AL6743_P23,Passenger_23,AL6743,Basic
AL6743_P24,Passenger_24,AL6743,Basic
AL6743_P25,Passenger_25,AL6743,Silver
AL6743_P26,Passenger_26,AL6743,Basic
AL6743_P27,Passenger_27,AL6743,Basic
AL6743_P28,Passenger_28,AL6743,Basic
AL6743_P29,Passenger_29,AL6743,Basic
AL6743_P30,Passenger_30,AL6743,Basic
AL6743_P31,Passenger_31,AL6743,Basic
AL6743_P32,Passenger_32,AL6743,Basic
AL6743_P33,Passenger_33,AL6743,Basic
AL6743_P34,Passenger_34,AL6743,Basic
AL6743_P35,Passenger_35,AL6743,Silver
DL211_P0,Passenger_0,DL211,Basic
DL211_P1,Passenger_1,DL211,Gold
DL211_P2,Passenger_2,DL211,Gold
DL211_P3,Passenger_3,DL211,Basic
DL211_P4,Passenger_4,DL211,1K
DL211_P5,Passenger_5,DL211,Basic
DL211_P6,Passenger_6,DL211,Basic
DL211_P7,Passenger_7,DL211,1K
DL211_P8,Passenger_8,DL211,Gold
DL211_P9,Passenger_9,DL211,Gold
DL211_P10,Passenger_10,DL211,Basic
DL211_P11,Passenger_11,DL211,Basic
DL211_P12,Passenger_12,DL211,Basic
DL211_P13,Passenger_13,DL211,Basic
DL211_P14,Passenger_14,DL211,Silver
DL211_P15,Passenger_15,DL211,Basic
DL211_P16,Passenger_16,DL211,Gold
DL211_P17,Passenger_17,DL211,Basic
DL211_P18,Passenger_18,DL211,Silver
DL211_P19,Passenger_19,DL211,Basic
DL211_P20,Passenger_20,DL211,Basic
DL211_P21,Passenger_21,DL211,Silver
DL211_P22,Passenger_22,DL211,1K
DL211_P23,Passenger_23,DL211,Silver
DL211_P24,Passenger_24,DL211,Basic
DL211_P25,Passenger_25,DL211,Gold
DL211_P26,Passenger_26,DL211,Basic
DL211_P27,Passenger_27,DL211,Basic
DL211_P28,Passenger_28,DL211,Gold
DL211_P29,Passenger_29,DL211,Gold
DL211_P30,Passenger_30,DL211,Basic
DL211_P31,Passenger_31,DL211,Basic
DL211_P32,Passenger_32,DL211,Gold
DL211_P33,Passenger_33,DL211,Basic
DL211_P34,Passenger_34,DL211,Basic
DL211_P35,Passenger_35,DL211,Silver
DL211_P36,Passenger_36,DL211,Basic
DL211_P37,Passenger_37,DL211,Silver
DL211_P38,Passenger_38,DL211,Basic
DL211_P39,Passenger_39,DL211,Basic
DL211_P40,Passenger_40,DL211,Silver
DL211_P41,Passenger_41,DL211,Silver
DL211_P42,Passenger_42,DL211,Basic
DL211_P43,Passenger_43,DL211,Gold
DL211_P44,Passenger_44,DL211,Basic
DL211_P45,Passenger_45,DL211,Basic
DL211_P46,Passenger_46,DL211,Basic
DL211_P47,Passenger_47,DL211,Basic
DL211_P48,Passenger_48,DL211,Silver
DL211_P49,Passenger_49,DL211,Basic
DL211_P50,Passenger_50,DL211,Silver
DL211_P51,Passenger_51,DL211,Silver
DL211_P52,Passenger_52,DL211,Basic
DL211_P53,Passenger_53,DL211,Basic
DL211_P54,Passenger_54,DL211,Basic
DL211_P55,Passenger_55,DL211,Basic
DL211_P56,Passenger_56,DL211,Basic
DL211_P57,Passenger_57,DL211,Basic
DL211_P58,Passenger_58,DL211,Basic
DL211_P59,Passenger_59,DL211,Basic
DL211_P60,Passenger_60,DL211,Gold
DL211_P61,Passenger_61,DL211,Basic
DL211_P62,Passenger_62,DL211,Basic
DL211_P63,Passenger_63,DL211,Basic
DL211_P64,Passenger_64,DL211,Basic
DL211_P65,Passenger_65,DL211,1K
DL211_P66,Passenger_66,DL211,Basic
DL211_P67,Passenger_67,DL211,Basic
DL211_P68,Passenger_68,DL211,1K
DL211_P69,Passenger_69,DL211,Basic
DL211_P70,Passenger_70,DL211,Basic
DL211_P71,Passenger_71,DL211,Silver
DL211_P72,Passenger_72,DL211,Silver
DL211_P73,Passenger_73,DL211,Basic
DL211_P74,Passenger_74,DL211,Silver
DL211_P75,Passenger_75,DL211,Basic
DL211_P76,Passenger_76,DL211,Silver
DL211_P77,Passenger_77,DL211,Gold
DL211_P78,Passenger_78,DL211,Basic
DL211_P79,Passenger_79,DL211,Silver
DL211_P80,Passenger_80,DL211,Silver
DL211_P81,Passenger_81,DL211,Basic
DL211_P82,Passenger_82,DL211,Basic
DL211_P83,Passenger_83,DL211,Basic
DL211_P84,Passenger_84,DL211,Basic
DL211_P85,Passenger_85,DL211,Basic
DL211_P86,Passenger_86,DL211,Basic
DL211_P87,Passenger_87,DL211,Gold
DL211_P88,Passenger_88,DL211,Silver
DL211_P89,Passenger_89,DL211,Basic
DL211_P90,Passenger_90,DL211,Basic
DL211_P91,Passenger_91,DL211,Basic
DL211_P92,Passenger_92,DL211,Basic
DL211_P93,Passenger_93,DL211,Basic
DL211_P94,Passenger_94,DL211,Basic
DL211_P95,Passenger_95,DL211,Silver
DL211_P96,Passenger_96,DL211,Basic
DL211_P97,Passenger_97,DL211,Basic
DL211_P98,Passenger_98,DL211,Basic
DL211_P99,Passenger_99,DL211,Basic
DL211_P100,Passenger_100,DL211,Gold
DL211_P101,Passenger_101,DL211,Basic
DL211_P102,Passenger_102,DL211,Silver
DL211_P103,Passenger_103,DL211,Silver
DL211_P104,Passenger_104,DL211,Basic
DL211_P105,Passenger_105,DL211,Silver
DL211_P106,Passenger_106,DL211,Gold
DL211_P107,Passenger_107,DL211,Basic
DL211_P108,Passenger_108,DL211,Basic
DL211_P109,Passenger_109,DL211,Gold
DL211_P110,Passenger_110,DL211,Basic
DL211_P111,Passenger_111,DL211,Basic
DL211_P112,Passenger_112,DL211,Gold
DL211_P113,Passenger_113,DL211,Basic
DL211_P114,Passenger_114,DL211,Basic
DL211_P115,Passenger_115,DL211,Basic
DL211_P116,Passenger_116,DL211,Basic
DL211_P117,Passenger_117,DL211,Gold
DL211_P118,Passenger_118,DL211,Silver
DL211_P119,Passenger_119,DL211,1K
DL211_P120,Passenger_120,DL211,Basic
DL3792_P0,Passenger_0,DL3792,Basic
DL3792_P1,Passenger_1,DL3792,Basic
DL3792_P2,Passenger_2,DL3792,Basic
DL3792_P3,Passenger_3,DL3792,Basic
DL3792_P4,Passenger_4,DL3792,Gold
DL3792_P5,Passenger_5,DL3792,Basic
DL3792_P6,Passenger_6,DL3792,Basic
DL3792_P7,Passenger_7,DL3792,Silver
DL3792_P8,Passenger_8,DL3792,Basic
DL3792_P9,Passenger_9,DL3792,Silver
DL3792_P10,Passenger_10,DL3792,Gold
DL3792_P11,Passenger_11,DL3792,Basic
DL3792_P12,Passenger_12,DL3792,Basic
DL3792_P13,Passenger_13,DL3792,Basic
DL3792_P14,Passenger_14,DL3792,Basic
DL3792_P15,Passenger_15,DL3792,Basic
DL3792_P16,Passenger_16,DL3792,Gold
DL3792_P17,Passenger_17,DL3792,Silver
DL3792_P18,Passenger_18,DL3792,Gold
DL3792_P19,Passenger_19,DL3792,Basic
DL3792_P20,Passenger_20,DL3792,Basic
DL3792_P21,Passenger_21,DL3792,Basic
DL3792_P22,Passenger_22,DL3792,Basic
DL3792_P23,Passenger_23,DL3792,Gold
DL3792_P24,Passenger_24,DL3792,Basic
DL3792_P25,Passenger_25,DL3792,Silver
DL3792_P26,Passenger_26,DL3792,Gold
DL3792_P27,Passenger_27,DL3792,Silver
DL3792_P28,Passenger_28,DL3792,Basic
DL3792_P29,Passenger_29,DL3792,Basic
DL3792_P30,Passenger_30,DL3792,Basic
DL3792_P31,Passenger_31,DL3792,Basic
DL3792_P32,Passenger_32,DL3792,Basic
DL3792_P33,Passenger_33,DL3792,Gold
DL3792_P34,Passenger_34,DL3792,Gold
DL3792_P35,Passenger_35,DL3792,Silver
DL3792_P36,Passenger_36,DL3792,Basic
DL3792_P37,Passenger_37,DL3792,Basic
DL3792_P38,Passenger_38,DL3792,Basic
DL3792_P39,Passenger_39,DL3792,Silver
DL3792_P40,Passenger_40,DL3792,Basic
DL3792_P41,Passenger_41,DL3792,Basic
DL3792_P42,Passenger_42,DL3792,Basic
DL3792_P43,Passenger_43,DL3792,Basic
DL3792_P44,Passenger_44,DL3792,Basic
DL3792_P45,Passenger_45,DL3792,Gold
DL3792_P46,Passenger_46,DL3792,Basic
DL3792_P47,Passenger_47,DL3792,Basic
DL3792_P48,Passenger_48,DL3792,Basic
DL3792_P49,Passenger_49,DL3792,Basic
DL3792_P50,Passenger_50,DL3792,Silver
DL3792_P51,Passenger_51,DL3792,Silver
DL3792_P52,Passenger_52,DL3792,Basic
DL3792_P53,Passenger_53,DL3792,Gold
DL3792_P54,Passenger_54,DL3792,Basic
DL3792_P55,Passenger_55,DL3792,Basic
DL3792_P56,Passenger_56,DL3792,Basic
DL3792_P57,Passenger_57,DL3792,Silver
DL3792_P58,Passenger_58,DL3792,Gold
DL3792_P59,Passenger_59,DL3792,Gold
DL3792_P60,Passenger_60,DL3792,Basic
DL3792_P61,Passenger_61,DL3792,Basic
DL3792_P62,Passenger_62,DL3792,Basic
DL3792_P63,Passenger_63,DL3792,Basic
DL3792_P64,Passenger_64,DL3792,Basic
DL3792_P65,Passenger_65,DL3792,Basic
DL3792_P66,Passenger_66,DL3792,Gold
DL3792_P67,Passenger_67,DL3792,Gold
DL3792_P68,Passenger_68,DL3792,Silver
DL3792_P69,Passenger_69,DL3792,Basic
DL3792_P70,Passenger_70,DL3792,Gold
DL3792_P71,Passenger_71,DL3792,Silver
DL3792_P72,Passenger_72,DL3792,Silver
DL3792_P73,Passenger_73,DL3792,Basic
DL3792_P74,Passenger_74,DL3792,Basic
DL3792_P75,Passenger_75,DL3792,Basic
DL3792_P76,Passenger_76,DL3792,Basic
DL3792_P77,Passenger_77,DL3792,1K
AA8684_P0,Passenger_0,AA8684,Basic
AA8684_P1,Passenger_1,AA8684,Silver
AA8684_P2,Passenger_2,AA8684,1K
AA8684_P3,Passenger_3,AA8684,Basic
AA8684_P4,Passenger_4,AA8684,Basic
AA8684_P5,Passenger_5,AA8684,Gold
AA8684_P6,Passenger_6,AA8684,Gold
AA8684_P7,Passenger_7,AA8684,Silver
AA8684_P8,Passenger_8,AA8684,Silver
AA8684_P9,Passenger_9,AA8684,Silver
AA8684_P10,Passenger_10,AA8684,Basic
AA8684_P11,Passenger_11,AA8684,Silver
AA8684_P12,Passenger_12,AA8684,Basic
AA8684_P13,Passenger_13,AA8684,Silver
AA8684_P14,Passenger_14,AA8684,Gold
AA8684_P15,Passenger_15,AA8684,Basic
AA8684_P16,Passenger_16,AA8684,Basic
AA8684_P17,Passenger_17,AA8684,Basic
AA8684_P18,Passenger_18,AA8684,Basic
AA8684_P19,Passenger_19,AA8684,Basic
AA8684_P20,Passenger_20,AA8684,Basic
AA8684_P21,Passenger_21,AA8684,Silver
AA8684_P22,Passenger_22,AA8684,Basic
AA8684_P23,Passenger_23,AA8684,Gold
AA8684_P24,Passenger_24,AA8684,Silver
AA8684_P25,Passenger_25,AA8684,Basic
AA8684_P26,Passenger_26,AA8684,Silver
AA8684_P27,Passenger_27,AA8684,Basic
AA8684_P28,Passenger_28,AA8684,Silver
AA8684_P29,Passenger_29,AA8684,Basic
AA8684_P30,Passenger_30,AA8684,Gold
AA8684_P31,Passenger_31,AA8684,Basic
AA8684_P32,Passenger_32,AA8684,Basic
AA8684_P33,Passenger_33,AA8684,Basic
AA8684_P34,Passenger_34,AA8684,Silver
AA8684_P35,Passenger_35,AA8684,Basic
AA8684_P36,Passenger_36,AA8684,Basic
AA8684_P37,Passenger_37,AA8684,Basic
AA8684_P38,Passenger_38,AA8684,Gold
AA8684_P39,Passenger_39,AA8684,Basic
AA8684_P40,Passenger_40,AA8684,Basic
AA8684_P41,Passenger_41,AA8684,Gold
AA8684_P42,Passenger_42,AA8684,Basic
AA8684_P43,Passenger_43,AA8684,Silver
AA8684_P44,Passenger_44,AA8684,Basic
AA8684_P45,Passenger_45,AA8684,Basic
AA8684_P46,Passenger_46,AA8684,Silver
AA8684_P47,Passenger_47,AA8684,Basic
AA8684_P48,Passenger_48,AA8684,Basic
AA8684_P49,Passenger_49,AA8684,Silver
AA8684_P50,Passenger_50,AA8684,Gold
AA8684_P51,Passenger_51,AA8684,1K
AA8684_P52,Passenger_52,AA8684,Basic
AA8684_P53,Passenger_53,AA8684,Basic
AA8684_P54,Passenger_54,AA8684,Silver
AA8684_P55,Passenger_55,AA8684,Basic
AA8684_P56,Passenger_56,AA8684,Silver
AA8684_P57,Passenger_57,AA8684,Basic
AA8684_P58,Passenger_58,AA8684,Gold
AA8684_P59,Passenger_59,AA8684,Basic
AA8684_P60,Passenger_60,AA8684,Basic
AA8684_P61,Passenger_61,AA8684,Silver
AA8684_P62,Passenger_62,AA8684,Silver
AA8684_P63,Passenger_63,AA8684,Basic
AA8684_P64,Passenger_64,AA8684,Silver
AA8684_P65,Passenger_65,AA8684,Silver
AA8684_P66,Passenger_66,AA8684,Basic
JB4939_P0,Passenger_0,JB4939,Silver
JB4939_P1,Passenger_1,JB4939,Basic
JB4939_P2,Passenger_2,JB4939,Basic
JB4939_P3,Passenger_3,JB4939,Gold
JB4939_P4,Passenger_4,JB4939,Basic
JB4939_P5,Passenger_5,JB4939,Basic
JB4939_P6,Passenger_6,JB4939,Basic
JB4939_P7,Passenger_7,JB4939,Basic
JB4939_P8,Passenger_8,JB4939,Basic
JB4939_P9,Passenger_9,JB4939,Basic
JB4939_P10,Passenger_10,JB4939,Gold
JB4939_P11,Passenger_11,JB4939,Basic
JB4939_P12,Passenger_12,JB4939,Basic
JB4939_P13,Passenger_13,JB4939,1K
JB4939_P14,Passenger_14,JB4939,Basic
JB4939_P15,Passenger_15,JB4939,Basic
JB4939_P16,Passenger_16,JB4939,Silver
JB4939_P17,Passenger_17,JB4939,Silver
JB4939_P18,Passenger_18,JB4939,Silver
JB4939_P19,Passenger_19,JB4939,Basic
JB4939_P20,Passenger_20,JB4939,Basic
JB4939_P21,Passenger_21,JB4939,Gold
JB4939_P22,Passenger_22,JB4939,Gold
JB4939_P23,Passenger_23,JB4939,Silver
JB4939_P24,Passenger_24,JB4939,Basic
JB4939_P25,Passenger_25,JB4939,Basic
JB4939_P26,Passenger_26,JB4939,Silver
JB4939_P27,Passenger_27,JB4939,Basic
JB4939_P28,Passenger_28,JB4939,1K
JB4939_P29,Passenger_29,JB4939,Silver
JB4939_P30,Passenger_30,JB4939,Basic
JB4939_P31,Passenger_31,JB4939,Basic
JB4939_P32,Passenger_32,JB4939,Basic
JB4939_P33,Passenger_33,JB4939,Basic
JB4939_P34,Passenger_34,JB4939,Gold
JB4939_P35,Passenger_35,JB4939,Basic
JB4939_P36,Passenger_36,JB4939,Silver
JB4939_P37,Passenger_37,JB4939,Basic
JB4939_P38,Passenger_38,JB4939,Basic
JB4939_P39,Passenger_39,JB4939,Basic
JB4939_P40,Passenger_40,JB4939,Gold
JB4939_P41,Passenger_41,JB4939,Basic
JB4939_P42,Passenger_42,JB4939,Silver
JB4939_P43,Passenger_43,JB4939,Gold
JB4939_P44,Passenger_44,JB4939,Basic
JB4939_P45,Passenger_45,JB4939,Gold
JB4939_P46,Passenger_46,JB4939,Gold
JB4939_P47,Passenger_47,JB4939,Gold
JB4939_P48,Passenger_48,JB4939,Basic
JB4939_P49,Passenger_49,JB4939,Basic
JB4939_P50,Passenger_50,JB4939,Basic
JB4939_P51,Passenger_51,JB4939,Basic
JB4939_P52,Passenger_52,JB4939,Basic
JB4939_P53,Passenger_53,JB4939,Gold
JB4939_P54,Passenger_54,JB4939,Silver
JB4939_P55,Passenger_55,JB4939,Basic
JB4939_P56,Passenger_56,JB4939,Basic
JB4939_P57,Passenger_57,JB4939,Basic
JB4939_P58,Passenger_58,JB4939,Basic
JB4939_P59,Passenger_59,JB4939,Gold
JB4939_P60,Passenger_60,JB4939,Silver
JB4939_P61,Passenger_61,JB4939,Basic
JB4939_P62,Passenger_62,JB4939,Basic
JB4939_P63,Passenger_63,JB4939,Gold
JB4939_P64,Passenger_64,JB4939,Silver
JB4939_P65,Passenger_65,JB4939,Basic
JB4939_P66,Passenger_66,JB4939,Silver
JB4939_P67,Passenger_67,JB4939,Basic
JB4939_P68,Passenger_68,JB4939,Gold
JB4939_P69,Passenger_69,JB4939,Gold
JB4939_P70,Passenger_70,JB4939,Basic
JB4939_P71,Passenger_71,JB4939,Basic
JB4939_P72,Passenger_72,JB4939,Basic
JB4939_P73,Passenger_73,JB4939,Basic
JB4939_P74,Passenger_74,JB4939,Silver
JB4939_P75,Passenger_75,JB4939,Silver
JB4939_P76,Passenger_76,JB4939,Basic
JB4939_P77,Passenger_77,JB4939,Silver
JB4939_P78,Passenger_78,JB4939,Basic
JB4939_P79,Passenger_79,JB4939,Basic
JB4939_P80,Passenger_80,JB4939,Basic
JB4939_P81,Passenger_81,JB4939,Basic
JB4939_P82,Passenger_82,JB4939,Basic
JB4939_P83,Passenger_83,JB4939,Basic
JB4939_P84,Passenger_84,JB4939,Basic
JB4939_P85,Passenger_85,JB4939,Silver
JB4939_P86,Passenger_86,JB4939,Basic
JB4939_P87,Passenger_87,JB4939,Basic
JB4939_P88,Passenger_88,JB4939,Basic
JB4939_P89,Passenger_89,JB4939,Basic
JB4939_P90,Passenger_90,JB4939,Basic
JB4939_P91,Passenger_91,JB4939,Basic
JB4939_P92,Passenger_92,JB4939,Basic
JB4939_P93,Passenger_93,JB4939,1K
JB4939_P94,Passenger_94,JB4939,Basic
JB4939_P95,Passenger_95,JB4939,Basic
JB4939_P96,Passenger_96,JB4939,Basic
JB4939_P97,Passenger_97,JB4939,Basic
JB4939_P98,Passenger_98,JB4939,Silver
JB4939_P99,Passenger_99,JB4939,Basic
JB4939_P100,Passenger_100,JB4939,Basic
JB4939_P101,Passenger_101,JB4939,Basic
JB4939_P102,Passenger_102,JB4939,Silver
JB4939_P103,Passenger_103,JB4939,1K
JB4939_P104,Passenger_104,JB4939,Basic
JB4939_P105,Passenger_105,JB4939,Basic
JB4939_P106,Passenger_106,JB4939,Basic
JB4939_P107,Passenger_107,JB4939,Basic
JB4939_P108,Passenger_108,JB4939,Basic
JB4939_P109,Passenger_109,JB4939,Basic
JB4939_P110,Passenger_110,JB4939,Basic
JB4939_P111,Passenger_111,JB4939,Basic
JB4939_P112,Passenger_112,JB4939,Gold
JB4939_P113,Passenger_113,JB4939,Basic
JB4939_P114,Passenger_114,JB4939,Basic
JB4939_P115,Passenger_115,JB4939,Basic
JB4939_P116,Passenger_116,JB4939,Silver
JB4939_P117,Passenger_117,JB4939,Gold
JB4939_P118,Passenger_118,JB4939,Silver
JB4939_P119,Passenger_119,JB4939,Silver
JB4939_P120,Passenger_120,JB4939,Basic
JB4939_P121,Passenger_121,JB4939,Basic
JB4939_P122,Passenger_122,JB4939,Silver
JB4939_P123,Passenger_123,JB4939,Silver
JB4939_P124,Passenger_124,JB4939,Silver
JB4939_P125,Passenger_125,JB4939,Basic
JB4939_P126,Passenger_126,JB4939,Basic
JB4939_P127,Passenger_127,JB4939,Gold
JB4939_P128,Passenger_128,JB4939,Silver
JB4939_P129,Passenger_129,JB4939,Gold
JB4939_P130,Passenger_130,JB4939,Basic
JB4939_P131,Passenger_131,JB4939,Gold
JB4939_P132,Passenger_132,JB4939,1K
JB4939_P133,Passenger_133,JB4939,Basic
JB4939_P134,Passenger_134,JB4939,Gold
JB4939_P135,Passenger_135,JB4939,Basic
JB4939_P136,Passenger_136,JB4939,1K
JB4939_P137,Passenger_137,JB4939,Silver
JB4939_P138,Passenger_138,JB4939,Basic
JB4939_P139,Passenger_139,JB4939,Silver
JB4939_P140,Passenger_140,JB4939,Basic
JB4939_P141,Passenger_141,JB4939,Basic
JB4939_P142,Passenger_142,JB4939,Basic
SW9225_P0,Passenger_0,SW9225,Basic
SW9225_P1,Passenger_1,SW9225,Silver
SW9225_P2,Passenger_2,SW9225,Basic
SW9225_P3,Passenger_3,SW9225,Silver
SW9225_P4,Passenger_4,SW9225,1K
SW9225_P5,Passenger_5,SW9225,Basic
SW9225_P6,Passenger_6,SW9225,Basic
SW9225_P7,Passenger_7,SW9225,Basic
SW9225_P8,Passenger_8,SW9225,Basic
SW9225_P9,Passenger_9,SW9225,Basic
SW9225_P10,Passenger_10,SW9225,Basic
SW9225_P11,Passenger_11,SW9225,Basic
SW9225_P12,Passenger_12,SW9225,Gold
SW9225_P13,Passenger_13,SW9225,Basic
SW9225_P14,Passenger_14,SW9225,Basic
SW9225_P15,Passenger_15,SW9225,Basic
SW9225_P16,Passenger_16,SW9225,Basic
SW9225_P17,Passenger_17,SW9225,Silver
SW9225_P18,Passenger_18,SW9225,Basic
SW9225_P19,Passenger_19,SW9225,Gold
SW9225_P20,Passenger_20,SW9225,1K
SW9225_P21,Passenger_21,SW9225,Basic
SW9225_P22,Passenger_22,SW9225,Silver
SW9225_P23,Passenger_23,SW9225,Basic
SW9225_P24,Passenger_24,SW9225,Gold
SW9225_P25,Passenger_25,SW9225,Basic
SW9225_P26,Passenger_26,SW9225,Basic
SW9225_P27,Passenger_27,SW9225,Basic
SW9225_P28,Passenger_28,SW9225,Basic
SW9225_P29,Passenger_29,SW9225,Basic
SW9225_P30,Passenger_30,SW9225,Basic
SW9225_P31,Passenger_31,SW9225,1K
SW9225_P32,Passenger_32,SW9225,Basic
SW9225_P33,Passenger_33,SW9225,Basic
SW9225_P34,Passenger_34,SW9225,Basic
SW9225_P35,Passenger_35,SW9225,Basic
SW9225_P36,Passenger_36,SW9225,Silver
SW9225_P37,Passenger_37,SW9225,Silver
SW9225_P38,Passenger_38,SW9225,Silver
SW9225_P39,Passenger_39,SW9225,Gold
SW9225_P40,Passenger_40,SW9225,Silver
SW9225_P41,Passenger_41,SW9225,Gold
SW9225_P42,Passenger_42,SW9225,Basic
SW9225_P43,Passenger_43,SW9225,Basic
SW9225_P44,Passenger_44,SW9225,Basic
SW9225_P45,Passenger_45,SW9225,Basic
SW9225_P46,Passenger_46,SW9225,Basic
SW9225_P47,Passenger_47,SW9225,Basic
SW9225_P48,Passenger_48,SW9225,Basic
SW9225_P49,Passenger_49,SW9225,Basic
SW9225_P50,Passenger_50,SW9225,Basic
SW9225_P51,Passenger_51,SW9225,Basic
SW9225_P52,Passenger_52,SW9225,Basic
SW9225_P53,Passenger_53,SW9225,Gold
SW9225_P54,Passenger_54,SW9225,Basic
SW9225_P55,Passenger_55,SW9225,Basic
SW9225_P56,Passenger_56,SW9225,Basic
SW9225_P57,Passenger_57,SW9225,Basic
SW9225_P58,Passenger_58,SW9225,Gold
SW9225_P59,Passenger_59,SW9225,Basic
SW9225_P60,Passenger_60,SW9225,Gold
SW9225_P61,Passenger_61,SW9225,Basic
SW9225_P62,Passenger_62,SW9225,Basic
SW9225_P63,Passenger_63,SW9225,Basic
SW9225_P64,Passenger_64,SW9225,Basic
SW9225_P65,Passenger_65,SW9225,Basic
SW9225_P66,Passenger_66,SW9225,Basic
SW9225_P67,Passenger_67,SW9225,Gold
SW9225_P68,Passenger_68,SW9225,Basic
SW9225_P69,Passenger_69,SW9225,Basic
SW9225_P70,Passenger_70,SW9225,Basic
SW9225_P71,Passenger_71,SW9225,Basic
SW9225_P72,Passenger_72,SW9225,Gold
SW9225_P73,Passenger_73,SW9225,Basic
SW9225_P74,Passenger_74,SW9225,Basic
SW9225_P75,Passenger_75,SW9225,Silver
SW9225_P76,Passenger_76,SW9225,Basic
SW9225_P77,Passenger_77,SW9225,Basic
SW9225_P78,Passenger_78,SW9225,Gold
SW9225_P79,Passenger_79,SW9225,Silver
SW9225_P80,Passenger_80,SW9225,Basic
SW9225_P81,Passenger_81,SW9225,Basic
SW9225_P82,Passenger_82,SW9225,Gold
SW9225_P83,Passenger_83,SW9225,Basic
SW9225_P84,Passenger_84,SW9225,1K
SW9225_P85,Passenger_85,SW9225,Basic
SW9225_P86,Passenger_86,SW9225,Basic
SW9225_P87,Passenger_87,SW9225,Gold
SW9225_P88,Passenger_88,SW9225,Gold
SW9225_P89,Passenger_89,SW9225,Silver
SW9225_P90,Passenger_90,SW9225,Gold
SW9225_P91,Passenger_91,SW9225,Basic
SW9225_P92,Passenger_92,SW9225,1K
SW9225_P93,Passenger_93,SW9225,Basic
SW9225_P94,Passenger_94,SW9225,Basic
SW9225_P95,Passenger_95,SW9225,Basic
SW9225_P96,Passenger_96,SW9225,Basic
SW9225_P97,Passenger_97,SW9225,Basic
SW9225_P98,Passenger_98,SW9225,Basic
SW9225_P99,Passenger_99,SW9225,Basic
SW9225_P100,Passenger_100,SW9225,Basic
SW9225_P101,Passenger_101,SW9225,Basic
SW9225_P102,Passenger_102,SW9225,Basic
SW9225_P103,Passenger_103,SW9225,Basic
SW9225_P104,Passenger_104,SW9225,Basic
SW9225_P105,Passenger_105,SW9225,1K
SW9225_P106,Passenger_106,SW9225,Silver
SW9225_P107,Passenger_107,SW9225,Basic
SW9225_P108,Passenger_108,SW9225,Silver
SW9225_P109,Passenger_109,SW9225,Basic
SW9225_P110,Passenger_110,SW9225,Basic
SW9225_P111,Passenger_111,SW9225,Basic
SW9225_P112,Passenger_112,SW9225,1K
SW9225_P113,Passenger_113,SW9225,Gold
SW9225_P114,Passenger_114,SW9225,Silver
SW9225_P115,Passenger_115,SW9225,Basic
SW9225_P116,Passenger_116,SW9225,Basic
SW9225_P117,Passenger_117,SW9225,Basic
SW9225_P118,Passenger_118,SW9225,Basic
SW9225_P119,Passenger_119,SW9225,Silver
SW9225_P120,Passenger_120,SW9225,Gold
SW9225_P121,Passenger_121,SW9225,Silver
SW9225_P122,Passenger_122,SW9225,Basic
SW9225_P123,Passenger_123,SW9225,Silver
SW9225_P124,Passenger_124,SW9225,Basic
SW9225_P125,Passenger_125,SW9225,Silver
SW9225_P126,Passenger_126,SW9225,Basic
SW9225_P127,Passenger_127,SW9225,Gold
SW9225_P128,Passenger_128,SW9225,Silver
SW9225_P129,Passenger_129,SW9225,Basic
SW9225_P130,Passenger_130,SW9225,Gold
SW9225_P131,Passenger_131,SW9225,Gold
SW9225_P132,Passenger_132,SW9225,Silver
SW9225_P133,Passenger_133,SW9225,Basic
SW9225_P134,Passenger_134,SW9225,Silver
SW9225_P135,Passenger_135,SW9225,Basic
SW9225_P136,Passenger_136,SW9225,Silver
